semEpi;estadoIBGE;municipio;faixa_etaria;casos
12;SP;TAQUARITUBA;60 a 69 anos;2
12;SP;TATUI;70 anos e mais;1
12;SP;TAUBATE;07 meses a 01 ano;1
12;SP;TAUBATE;11 a 15 anos;1
12;SP;TAUBATE;16 a 19 anos;1
12;SP;TAUBATE;20 a 39 anos;6
12;SP;TAUBATE;40 a 59 anos;4
12;SP;TAUBATE;60 a 69 anos;3
12;SP;TAUBATE;70 anos e mais;2
12;SP;TEJUPA;11 a 15 anos;1
12;SP;TEODORO SAMPAIO;20 a 39 anos;1
12;SP;TEODORO SAMPAIO;70 anos e mais;1
12;SP;TIETE;70 anos e mais;1
12;SP;TIMBURI;60 a 69 anos;1
12;SP;TORRINHA;40 a 59 anos;1
12;SP;TORRINHA;70 anos e mais;2
12;SP;TREMEMBE;05 a 10 anos;1
12;SP;TUPI PAULISTA;20 a 39 anos;1
12;SP;TUPI PAULISTA;40 a 59 anos;1
12;SP;UBATUBA;05 a 10 anos;1
12;SP;UBATUBA;20 a 39 anos;1
12;SP;UBATUBA;40 a 59 anos;2
12;SP;UBATUBA;70 anos e mais;1
12;SP;UCHOA;20 a 39 anos;1
12;SP;UNIAO PAULISTA;60 a 69 anos;1
12;SP;URANIA;16 a 19 anos;1
12;SP;URANIA;20 a 39 anos;1
12;SP;URANIA;70 anos e mais;1
12;SP;VALENTIM GENTIL;20 a 39 anos;2
12;SP;VALENTIM GENTIL;40 a 59 anos;3
12;SP;VALINHOS;05 a 10 anos;1
12;SP;VALINHOS;07 meses a 01 ano;1
12;SP;VALINHOS;20 a 39 anos;3
12;SP;VALINHOS;40 a 59 anos;2
12;SP;VALINHOS;60 a 69 anos;2
12;SP;VALINHOS;70 anos e mais;1
12;SP;VALPARAISO;60 a 69 anos;1
12;SP;VARGEM GRANDE DO SUL;20 a 39 anos;7
12;SP;VARGEM GRANDE DO SUL;40 a 59 anos;6
12;SP;VARGEM GRANDE DO SUL;70 anos e mais;1
12;SP;VARGEM GRANDE PAULISTA;20 a 39 anos;1
12;SP;VARGEM GRANDE PAULISTA;40 a 59 anos;2
12;SP;VINHEDO;20 a 39 anos;2
12;SP;VINHEDO;60 a 69 anos;1
12;SP;VOTORANTIM;20 a 39 anos;1
12;SP;VOTORANTIM;40 a 59 anos;2
12;SP;VOTUPORANGA;40 a 59 anos;1
12;SP;VOTUPORANGA;60 a 69 anos;2
12;TO;ARAGUAINA;20 a 39 anos;2
12;TO;ARAGUAINA;40 a 59 anos;2
12;TO;CARIRI DO TOCANTINS;60 a 69 anos;1
12;TO;COUTO MAGALHAES;20 a 39 anos;1
12;TO;COUTO MAGALHAES;40 a 59 anos;1
12;TO;DIANOPOLIS;40 a 59 anos;1
12;TO;ESPERANTINA;40 a 59 anos;1
12;TO;FIGUEIROPOLIS;60 a 69 anos;1
12;TO;FORTALEZA DO TABOCAO;70 anos e mais;1
12;TO;GURUPI;20 a 39 anos;2
12;TO;GURUPI;40 a 59 anos;1
12;TO;ITAPORA DO TOCANTINS;20 a 39 anos;1
12;TO;ITAPORA DO TOCANTINS;60 a 69 anos;1
12;TO;ITAPORA DO TOCANTINS;sem informaç ;1
12;TO;MIRACEMA DO TOCANTINS;05 a 10 anos;1
12;TO;NOVA OLINDA;20 a 39 anos;5
12;TO;NOVA ROSALANDIA;20 a 39 anos;1
12;TO;PALMAS;07 meses a 01 ano;1
12;TO;PALMAS;40 a 59 anos;1
12;TO;PALMEIROPOLIS;11 a 15 anos;1
12;TO;PALMEIROPOLIS;20 a 39 anos;2
12;TO;PALMEIROPOLIS;40 a 59 anos;2
12;TO;PARAISO DO TOCANTINS;0 a 06 meses;1
12;TO;PARAISO DO TOCANTINS;20 a 39 anos;1
12;TO;PARAISO DO TOCANTINS;40 a 59 anos;3
12;TO;PARAISO DO TOCANTINS;60 a 69 anos;2
12;TO;PARAISO DO TOCANTINS;70 anos e mais;1
12;TO;PIRAQUE;11 a 15 anos;1
12;TO;PIUM;60 a 69 anos;1
12;TO;PORTO NACIONAL;40 a 59 anos;1
12;TO;PORTO NACIONAL;60 a 69 anos;1
12;TO;SAMPAIO;11 a 15 anos;1
12;TO;SAMPAIO;16 a 19 anos;1
12;TO;SAMPAIO;20 a 39 anos;2
12;TO;SANTA TEREZA DO TOCANTINS;40 a 59 anos;1
12;TO;SAO BENTO DO TOCANTINS;40 a 59 anos;1
12;TO;SAO SALVADOR DO TOCANTINS;20 a 39 anos;1
12;TO;TALISMA;20 a 39 anos;1
12;TO;TOCANTINOPOLIS;16 a 19 anos;1
12;TO;TOCANTINOPOLIS;20 a 39 anos;3
13;AC;BRASILEIA;20 a 39 anos;1
13;AC;CRUZEIRO DO SUL;02 a 04 anos;1
13;AC;CRUZEIRO DO SUL;16 a 19 anos;2
13;AC;CRUZEIRO DO SUL;20 a 39 anos;1
13;AC;EPITACIOLANDIA;16 a 19 anos;1
13;AC;EPITACIOLANDIA;20 a 39 anos;1
13;AC;FEIJO;60 a 69 anos;1
13;AC;PLACIDO DE CASTRO;40 a 59 anos;1
13;AC;RIO BRANCO;20 a 39 anos;1
13;AC;RIO BRANCO;70 anos e mais;2
13;AC;XAPURI;16 a 19 anos;1
13;AL;ARAPIRACA;0 a 06 meses;2
13;AL;ARAPIRACA;02 a 04 anos;3
13;AL;ARAPIRACA;05 a 10 anos;4
13;AL;ARAPIRACA;07 meses a 01 ano;3
13;AL;ARAPIRACA;11 a 15 anos;4
13;AL;ARAPIRACA;16 a 19 anos;4
13;AL;ARAPIRACA;20 a 39 anos;28
13;AL;ARAPIRACA;40 a 59 anos;19
13;AL;ARAPIRACA;60 a 69 anos;2
13;AL;ARAPIRACA;70 anos e mais;5
13;AL;ATALAIA;60 a 69 anos;1
13;AL;BATALHA;60 a 69 anos;1
13;AL;CACIMBINHAS;60 a 69 anos;2
13;AL;CORURIPE;20 a 39 anos;1
13;AL;ESTRELA DE ALAGOAS;60 a 69 anos;1
13;AL;ESTRELA DE ALAGOAS;70 anos e mais;2
13;AL;IGACI;70 anos e mais;3
13;AL;MARAGOGI;40 a 59 anos;2
13;AL;MARIBONDO;70 anos e mais;1
13;AL;OLIVENCA;20 a 39 anos;2
13;AL;PALMEIRA DOS INDIOS;11 a 15 anos;1
13;AL;PALMEIRA DOS INDIOS;20 a 39 anos;7
13;AL;PALMEIRA DOS INDIOS;40 a 59 anos;5
13;AL;PALMEIRA DOS INDIOS;60 a 69 anos;6
13;AL;PALMEIRA DOS INDIOS;70 anos e mais;6
13;AL;PAULO JACINTO;70 anos e mais;1
13;AL;PENEDO;20 a 39 anos;1
13;AL;PIACABUCU;40 a 59 anos;1
13;AL;SANTANA DO IPANEMA;60 a 69 anos;1
13;AM;CAREIRO DA VARZEA;40 a 59 anos;1
13;AM;FONTE BOA;11 a 15 anos;1
13;AM;HUMAITA;07 meses a 01 ano;1
13;AM;IPIXUNA;20 a 39 anos;1
13;AM;JUTAI;20 a 39 anos;2
13;AM;MANACAPURU;07 meses a 01 ano;1
13;AM;MANACAPURU;20 a 39 anos;1
13;AM;MANACAPURU;40 a 59 anos;1
13;AM;MANACAPURU;sem informaç ;1
13;AM;MANAUS;02 a 04 anos;1
13;AM;MANAUS;07 meses a 01 ano;3
13;AM;MANAUS;16 a 19 anos;1
13;AM;MANAUS;20 a 39 anos;21
13;AM;MANAUS;40 a 59 anos;4
13;AM;MANAUS;70 anos e mais;2
13;AM;MARAA;11 a 15 anos;1
13;AM;MARAA;40 a 59 anos;1
13;AM;NOVA OLINDA DO NORTE;16 a 19 anos;1
13;AM;PARINTINS;70 anos e mais;1
13;AM;PRESIDENTE FIGUEIREDO;11 a 15 anos;3
13;AM;PRESIDENTE FIGUEIREDO;16 a 19 anos;3
13;AM;PRESIDENTE FIGUEIREDO;20 a 39 anos;3
13;AM;PRESIDENTE FIGUEIREDO;40 a 59 anos;2
13;AM;SAO GABRIEL DA CACHOEIRA;16 a 19 anos;1
13;AM;SAO GABRIEL DA CACHOEIRA;20 a 39 anos;1
13;AM;SAO GABRIEL DA CACHOEIRA;40 a 59 anos;1
13;AM;TEFE;20 a 39 anos;1
13;AM;TONANTINS;16 a 19 anos;1
13;AM;UARINI;40 a 59 anos;1
13;AP;MACAPA;20 a 39 anos;1
13;AP;MACAPA;40 a 59 anos;3
13;AP;MACAPA;60 a 69 anos;1
13;AP;SANTANA;40 a 59 anos;1
13;BA;ANAGE;60 a 69 anos;1
13;BA;ARATUIPE;40 a 59 anos;2
13;BA;BARRA DO ROCHA;20 a 39 anos;1
13;BA;BARREIRAS;40 a 59 anos;1
13;BA;BARREIRAS;60 a 69 anos;1
13;BA;BARRO ALTO;20 a 39 anos;1
13;BA;BOM JESUS DA LAPA;20 a 39 anos;1
13;BA;BUERAREMA;40 a 59 anos;2
13;BA;CAETITE;07 meses a 01 ano;1
13;BA;CAIRU;60 a 69 anos;2
13;BA;CAMACAN;40 a 59 anos;1
13;BA;CAMACAN;70 anos e mais;1
13;BA;CAMACARI;07 meses a 01 ano;1
13;BA;CAMACARI;40 a 59 anos;1
13;BA;CANDEIAS;40 a 59 anos;2
13;BA;CARINHANHA;20 a 39 anos;1
13;BA;CASA NOVA;60 a 69 anos;1
13;BA;CONCEICAO DO COITE;20 a 39 anos;1
13;BA;CONDE;40 a 59 anos;1
13;BA;CRAVOLANDIA;05 a 10 anos;1
13;BA;CURACA;70 anos e mais;1
13;BA;DIAS D AVILA;20 a 39 anos;1
13;BA;DIAS D AVILA;40 a 59 anos;1
13;BA;ESPLANADA;40 a 59 anos;1
13;BA;FEIRA DE SANTANA;02 a 04 anos;1
13;BA;FEIRA DE SANTANA;16 a 19 anos;3
13;BA;FEIRA DE SANTANA;20 a 39 anos;8
13;BA;FEIRA DE SANTANA;40 a 59 anos;3
13;BA;FEIRA DE SANTANA;60 a 69 anos;1
13;BA;GONGOGI;40 a 59 anos;1
13;BA;GUANAMBI;20 a 39 anos;1
13;BA;GUANAMBI;40 a 59 anos;1
13;BA;HELIOPOLIS;40 a 59 anos;1
13;BA;IBIASSUCE;05 a 10 anos;1
13;BA;IBIASSUCE;40 a 59 anos;1
13;BA;IPIAU;20 a 39 anos;1
13;BA;IPIRA;60 a 69 anos;1
13;BA;IRAQUARA;60 a 69 anos;1
13;BA;ITABUNA;40 a 59 anos;1
13;BA;ITAGIBA;20 a 39 anos;1
13;BA;ITAGIBA;40 a 59 anos;1
13;BA;ITAGUACU DA BAHIA;16 a 19 anos;1
13;BA;ITAJUIPE;40 a 59 anos;1
13;BA;ITANAGRA;20 a 39 anos;1
13;BA;ITANHEM;20 a 39 anos;1
13;BA;ITORORO;05 a 10 anos;1
13;BA;JOAO DOURADO;40 a 59 anos;1
13;BA;LAURO DE FREITAS;40 a 59 anos;1
13;BA;LUIS EDUARDO MAGALHAES;16 a 19 anos;1
13;BA;LUIS EDUARDO MAGALHAES;20 a 39 anos;1
13;BA;LUIS EDUARDO MAGALHAES;40 a 59 anos;1
13;BA;MADRE DE DEUS;40 a 59 anos;1
13;BA;MIGUEL CALMON;11 a 15 anos;1
13;BA;MORTUGABA;02 a 04 anos;1
13;BA;MUCUGE;40 a 59 anos;1
13;BA;MUCUGE;sem informaç ;1
13;BA;MUNIZ FERREIRA;60 a 69 anos;1
13;BA;NOVA ITARANA;40 a 59 anos;1
13;BA;PORTO SEGURO;40 a 59 anos;1
13;BA;PORTO SEGURO;sem informaç ;1
13;BA;PRESIDENTE DUTRA;20 a 39 anos;1
13;BA;RAFAEL JAMBEIRO;20 a 39 anos;3
13;BA;RUY BARBOSA;20 a 39 anos;1
13;BA;SALVADOR;0 a 06 meses;3
13;BA;SALVADOR;02 a 04 anos;1
13;BA;SALVADOR;05 a 10 anos;2
13;BA;SALVADOR;07 meses a 01 ano;1
13;BA;SALVADOR;16 a 19 anos;2
13;BA;SALVADOR;20 a 39 anos;7
13;BA;SALVADOR;40 a 59 anos;5
13;BA;SALVADOR;60 a 69 anos;1
13;BA;SALVADOR;70 anos e mais;6
13;BA;SANTA RITA DE CASSIA;60 a 69 anos;1
13;BA;SANTO ANTONIO DE JESUS;20 a 39 anos;1
13;BA;SAO SEBASTIAO DO PASSE;05 a 10 anos;1
13;BA;SAO SEBASTIAO DO PASSE;40 a 59 anos;1
13;BA;SAPEACU;40 a 59 anos;1
13;BA;SEABRA;40 a 59 anos;1
13;BA;SEABRA;70 anos e mais;1
13;BA;TEIXEIRA DE FREITAS;02 a 04 anos;1
13;BA;TEIXEIRA DE FREITAS;20 a 39 anos;2
13;BA;TEIXEIRA DE FREITAS;40 a 59 anos;1
13;BA;UNA;40 a 59 anos;1
13;BA;VALENCA;70 anos e mais;1
13;BA;WENCESLAU GUIMARAES;20 a 39 anos;1
13;BR; ;0 a 06 meses;44
13;BR; ;02 a 04 anos;85
13;BR; ;05 a 10 anos;150
13;BR; ;07 meses a 01 ano;95
13;BR; ;11 a 15 anos;169
13;BR; ;16 a 19 anos;170
13;BR; ;20 a 39 anos;1180
13;BR; ;40 a 59 anos;1079
13;BR; ;60 a 69 anos;421
13;BR; ;70 anos e mais;432
13;BR; ;sem informaç ;43
13;CE;ACARAPE;05 a 10 anos;1
13;CE;ACARAPE;60 a 69 anos;1
13;CE;ALTO SANTO;40 a 59 anos;1
13;CE;BANABUIU;60 a 69 anos;1
13;CE;CAMOCIM;70 anos e mais;1
13;CE;CANINDE;40 a 59 anos;1
13;CE;CARIRE;02 a 04 anos;1
13;CE;CAUCAIA;40 a 59 anos;2
13;CE;CRATEUS;05 a 10 anos;1
13;CE;FARIAS BRITO;07 meses a 01 ano;1
13;CE;FORTALEZA;40 a 59 anos;2
13;CE;FORTALEZA;60 a 69 anos;1
13;CE;HORIZONTE;02 a 04 anos;1
13;CE;HORIZONTE;05 a 10 anos;1
13;CE;HORIZONTE;20 a 39 anos;1
13;CE;HORIZONTE;40 a 59 anos;1
13;CE;HORIZONTE;70 anos e mais;1
13;CE;MARACANAU;11 a 15 anos;1
13;CE;MARACANAU;70 anos e mais;1
13;CE;PINDORETAMA;20 a 39 anos;1
13;CE;PINDORETAMA;40 a 59 anos;6
13;CE;PINDORETAMA;60 a 69 anos;2
13;CE;SOLONOPOLE;40 a 59 anos;1
13;CE;TAUA;16 a 19 anos;1
13;CE;TIANGUA;40 a 59 anos;1
13;CE;TIANGUA;70 anos e mais;2
13;DF;BRASILIA;0 a 06 meses;5
13;DF;BRASILIA;02 a 04 anos;4
13;DF;BRASILIA;05 a 10 anos;4
13;DF;BRASILIA;07 meses a 01 ano;1
13;DF;BRASILIA;16 a 19 anos;3
13;DF;BRASILIA;20 a 39 anos;26
13;DF;BRASILIA;40 a 59 anos;29
13;DF;BRASILIA;60 a 69 anos;11
13;DF;BRASILIA;70 anos e mais;8
13;DF;BRASILIA;sem informaç ;1
13;ES;GUARAPARI;20 a 39 anos;1
13;ES;LINHARES;60 a 69 anos;1
13;ES;VILA VELHA;40 a 59 anos;1
13;ES;VITORIA;60 a 69 anos;1
13;GO;ACREUNA;20 a 39 anos;2
13;GO;AGUAS LINDAS DE GOIAS;0 a 06 meses;1
13;GO;AGUAS LINDAS DE GOIAS;07 meses a 01 ano;1
13;GO;AGUAS LINDAS DE GOIAS;20 a 39 anos;1
13;GO;AGUAS LINDAS DE GOIAS;70 anos e mais;1
13;GO;AMERICANO DO BRASIL;60 a 69 anos;1
13;GO;ANAPOLIS;0 a 06 meses;1
13;GO;ANAPOLIS;16 a 19 anos;1
13;GO;ANAPOLIS;20 a 39 anos;7
13;GO;ANAPOLIS;40 a 59 anos;5
13;GO;ANAPOLIS;60 a 69 anos;3
13;GO;ANAPOLIS;sem informaç ;1
13;GO;ANICUNS;40 a 59 anos;1
13;GO;ANICUNS;70 anos e mais;1
13;GO;APARECIDA DE GOIANIA;0 a 06 meses;1
13;GO;APARECIDA DE GOIANIA;11 a 15 anos;1
13;GO;APARECIDA DE GOIANIA;20 a 39 anos;8
13;GO;APARECIDA DE GOIANIA;40 a 59 anos;4
13;GO;APARECIDA DE GOIANIA;60 a 69 anos;2
13;GO;APARECIDA DE GOIANIA;70 anos e mais;1
13;GO;ARAGARCAS;20 a 39 anos;1
13;GO;ARAGUAPAZ;11 a 15 anos;1
13;GO;ARAGUAPAZ;40 a 59 anos;1
13;GO;ARAGUAPAZ;60 a 69 anos;1
13;GO;BELA VISTA DE GOIAS;02 a 04 anos;1
13;GO;BELA VISTA DE GOIAS;40 a 59 anos;1
13;GO;CACHOEIRA DOURADA;60 a 69 anos;1
13;GO;CALDAS NOVAS;20 a 39 anos;1
13;GO;CAMPINORTE;40 a 59 anos;1
13;GO;CASTELANDIA;60 a 69 anos;1
13;GO;CATALAO;05 a 10 anos;1
13;GO;CATALAO;16 a 19 anos;1
13;GO;CATALAO;20 a 39 anos;2
13;GO;CATALAO;40 a 59 anos;3
13;GO;CATALAO;60 a 69 anos;1
13;GO;CERES;20 a 39 anos;2
13;GO;CERES;40 a 59 anos;3
13;GO;CIDADE OCIDENTAL;02 a 04 anos;1
13;GO;CIDADE OCIDENTAL;05 a 10 anos;1
13;GO;CIDADE OCIDENTAL;16 a 19 anos;1
13;GO;CIDADE OCIDENTAL;20 a 39 anos;4
13;GO;CIDADE OCIDENTAL;40 a 59 anos;5
13;GO;CIDADE OCIDENTAL;70 anos e mais;1
13;GO;COCALZINHO DE GOIAS;20 a 39 anos;1
13;GO;CRISTALINA;20 a 39 anos;1
13;GO;CRIXAS;60 a 69 anos;1
13;GO;DAMOLANDIA;20 a 39 anos;1
13;GO;EDEALINA;70 anos e mais;1
13;GO;EDEIA;20 a 39 anos;1
13;GO;FORMOSA;20 a 39 anos;2
13;GO;GOIANAPOLIS;20 a 39 anos;1
13;GO;GOIANIA;0 a 06 meses;1
13;GO;GOIANIA;02 a 04 anos;1
13;GO;GOIANIA;05 a 10 anos;2
13;GO;GOIANIA;07 meses a 01 ano;2
13;GO;GOIANIA;11 a 15 anos;1
13;GO;GOIANIA;16 a 19 anos;1
13;GO;GOIANIA;20 a 39 anos;16
13;GO;GOIANIA;40 a 59 anos;12
13;GO;GOIANIA;60 a 69 anos;6
13;GO;GOIANIA;70 anos e mais;5
13;GO;GOIANIRA;40 a 59 anos;1
13;GO;GOIAS;20 a 39 anos;2
13;GO;GOUVELANDIA;07 meses a 01 ano;1
13;GO;GOUVELANDIA;70 anos e mais;1
13;GO;GUAPO;20 a 39 anos;3
13;GO;GUAPO;40 a 59 anos;1
13;GO;HIDROLANDIA;20 a 39 anos;1
13;GO;HIDROLANDIA;70 anos e mais;1
13;GO;IACIARA;02 a 04 anos;1
13;GO;IACIARA;20 a 39 anos;1
13;GO;IACIARA;70 anos e mais;2
13;GO;INHUMAS;02 a 04 anos;1
13;GO;INHUMAS;05 a 10 anos;1
13;GO;INHUMAS;11 a 15 anos;5
13;GO;INHUMAS;20 a 39 anos;9
13;GO;INHUMAS;40 a 59 anos;3
13;GO;INHUMAS;70 anos e mais;1
13;GO;IPAMERI;20 a 39 anos;2
13;GO;ITABERAI;40 a 59 anos;2
13;GO;ITAPIRAPUA;0 a 06 meses;1
13;GO;ITAPIRAPUA;02 a 04 anos;1
13;GO;JANDAIA;40 a 59 anos;1
13;GO;JARAGUA;20 a 39 anos;1
13;GO;JATAI;20 a 39 anos;2
13;GO;JATAI;40 a 59 anos;1
13;GO;JOVIANIA;11 a 15 anos;1
13;GO;JUSSARA;20 a 39 anos;1
13;GO;JUSSARA;40 a 59 anos;1
13;GO;JUSSARA;70 anos e mais;1
13;GO;LUZIANIA;20 a 39 anos;5
13;GO;LUZIANIA;40 a 59 anos;3
13;GO;LUZIANIA;70 anos e mais;1
13;GO;MINEIROS;20 a 39 anos;3
13;GO;MINEIROS;40 a 59 anos;2
13;GO;MINEIROS;60 a 69 anos;1
13;GO;MONTE ALEGRE DE GOIAS;20 a 39 anos;1
13;GO;MORRINHOS;60 a 69 anos;1
13;GO;MOZARLANDIA;40 a 59 anos;1
13;GO;MOZARLANDIA;60 a 69 anos;1
13;GO;NIQUELANDIA;20 a 39 anos;1
13;GO;NOVA GLORIA;02 a 04 anos;1
13;GO;NOVA GLORIA;11 a 15 anos;1
13;GO;NOVO GAMA;11 a 15 anos;1
13;GO;NOVO GAMA;20 a 39 anos;2
13;GO;NOVO GAMA;40 a 59 anos;3
13;GO;NOVO GAMA;70 anos e mais;1
13;GO;ORIZONA;40 a 59 anos;2
13;GO;ORIZONA;60 a 69 anos;1
13;GO;PADRE BERNARDO;02 a 04 anos;1
13;GO;PARAUNA;60 a 69 anos;1
13;GO;PIRENOPOLIS;60 a 69 anos;2
13;GO;PONTALINA;16 a 19 anos;1
13;GO;POSSE;20 a 39 anos;1
13;GO;RUBIATABA;11 a 15 anos;1
13;GO;RUBIATABA;16 a 19 anos;2
13;GO;RUBIATABA;20 a 39 anos;2
13;GO;RUBIATABA;40 a 59 anos;1
13;GO;RUBIATABA;70 anos e mais;1
13;GO;SANTA HELENA DE GOIAS;20 a 39 anos;1
13;GO;SANTA ROSA DE GOIAS;20 a 39 anos;1
13;GO;SANTO ANTONIO DO DESCOBERTO;16 a 19 anos;1
13;GO;SANTO ANTONIO DO DESCOBERTO;20 a 39 anos;1
13;GO;SAO DOMINGOS;40 a 59 anos;1
13;GO;SAO JOAO D ALIANCA;05 a 10 anos;1
13;GO;SAO JOAO D ALIANCA;07 meses a 01 ano;1
13;GO;SAO JOAO DA PARAUNA;70 anos e mais;1
13;GO;SAO LUIS DE MONTES BELOS;20 a 39 anos;2
13;GO;SAO LUIS DE MONTES BELOS;40 a 59 anos;1
13;GO;SAO LUIS DE MONTES BELOS;70 anos e mais;1
13;GO;SENADOR CANEDO;20 a 39 anos;1
13;GO;SILVANIA;20 a 39 anos;1
13;GO;TRINDADE;20 a 39 anos;1
13;GO;URUANA;40 a 59 anos;1
13;GO;VALPARAISO DE GOIAS;02 a 04 anos;2
13;GO;VALPARAISO DE GOIAS;05 a 10 anos;1
13;GO;VALPARAISO DE GOIAS;20 a 39 anos;3
13;GO;VALPARAISO DE GOIAS;40 a 59 anos;3
13;GO;VALPARAISO DE GOIAS;60 a 69 anos;2
13;GO;VALPARAISO DE GOIAS;70 anos e mais;1
13;GO;VARJAO;20 a 39 anos;1
13;MA;BALSAS;02 a 04 anos;1
13;MA;BALSAS;16 a 19 anos;1
13;MA;BALSAS;20 a 39 anos;1
13;MA;BURITIRANA;02 a 04 anos;1
13;MA;CAXIAS;60 a 69 anos;1
13;MA;COROATA;11 a 15 anos;1
13;MA;IMPERATRIZ;60 a 69 anos;1
13;MA;PINHEIRO;16 a 19 anos;1
13;MA;RIACHAO;20 a 39 anos;1
13;MA;SANTA HELENA;70 anos e mais;1
13;MA;SANTA INES;20 a 39 anos;1
13;MA;SANTA INES;40 a 59 anos;1
13;MA;SAO LUIS;60 a 69 anos;2
13;MG;ABADIA DOS DOURADOS;60 a 69 anos;1
13;MG;ALBERTINA;70 anos e mais;1
13;MG;ALEM PARAIBA;07 meses a 01 ano;1
13;MG;ALEM PARAIBA;11 a 15 anos;1
13;MG;ALEM PARAIBA;16 a 19 anos;2
13;MG;ALEM PARAIBA;20 a 39 anos;4
13;MG;ALEM PARAIBA;40 a 59 anos;7
13;MG;ALEM PARAIBA;60 a 69 anos;6
13;MG;ALEM PARAIBA;70 anos e mais;1
13;MG;ALTEROSA;20 a 39 anos;1
13;MG;ANDRADAS;40 a 59 anos;1
13;MG;ANDRADAS;70 anos e mais;1
13;MG;ANTONIO CARLOS;05 a 10 anos;1
13;MG;ARAGUARI;11 a 15 anos;1
13;MG;ARAGUARI;20 a 39 anos;3
13;MG;ARAGUARI;40 a 59 anos;3
13;MG;ARAGUARI;70 anos e mais;1
13;MG;ARAXA;20 a 39 anos;1
13;MG;ARAXA;40 a 59 anos;1
13;MG;ARAXA;60 a 69 anos;1
13;MG;ARAXA;70 anos e mais;1
13;MG;BARBACENA;40 a 59 anos;1
13;MG;BELO HORIZONTE;11 a 15 anos;1
13;MG;BELO HORIZONTE;16 a 19 anos;1
13;MG;BELO HORIZONTE;20 a 39 anos;9
13;MG;BELO HORIZONTE;40 a 59 anos;11
13;MG;BELO HORIZONTE;60 a 69 anos;1
13;MG;BELO HORIZONTE;70 anos e mais;4
13;MG;BELO HORIZONTE;sem informaç ;1
13;MG;BOA ESPERANCA;02 a 04 anos;1
13;MG;BOA ESPERANCA;05 a 10 anos;4
13;MG;BOA ESPERANCA;11 a 15 anos;2
13;MG;BOA ESPERANCA;20 a 39 anos;6
13;MG;BOA ESPERANCA;40 a 59 anos;5
13;MG;BOA ESPERANCA;60 a 69 anos;2
13;MG;BOA ESPERANCA;sem informaç ;1
13;MG;BOM DESPACHO;70 anos e mais;1
13;MG;BORDA DA MATA;20 a 39 anos;1
13;MG;BRUMADINHO;20 a 39 anos;1
13;MG;BRUMADINHO;40 a 59 anos;2
13;MG;BUENO BRANDAO;70 anos e mais;1
13;MG;CAJURI;40 a 59 anos;1
13;MG;CAMPESTRE;07 meses a 01 ano;1
13;MG;CAMPINA VERDE;70 anos e mais;1
13;MG;CAPELINHA;20 a 39 anos;1
13;MG;CAPELINHA;70 anos e mais;2
13;MG;CARMO DO RIO CLARO;40 a 59 anos;2
13;MG;CARMO DO RIO CLARO;70 anos e mais;1
13;MG;CARMOPOLIS DE MINAS;40 a 59 anos;1
13;MG;CARNEIRINHO;40 a 59 anos;1
13;MG;CAXAMBU;20 a 39 anos;2
13;MG;CHAPADA DO NORTE;60 a 69 anos;2
13;MG;CHAPADA DO NORTE;70 anos e mais;1
13;MG;CONGONHAS;20 a 39 anos;1
13;MG;CONGONHAS;70 anos e mais;1
13;MG;CONSELHEIRO LAFAIETE;20 a 39 anos;2
13;MG;CONTAGEM;20 a 39 anos;2
13;MG;CONTAGEM;40 a 59 anos;2
13;MG;CORONEL FABRICIANO;20 a 39 anos;1
13;MG;CORONEL FABRICIANO;60 a 69 anos;1
13;MG;CORONEL FABRICIANO;70 anos e mais;1
13;MG;CRISTAIS;60 a 69 anos;1
13;MG;CRISTINA;60 a 69 anos;1
13;MG;CRUCILANDIA;20 a 39 anos;1
13;MG;CRUZILIA;20 a 39 anos;1
13;MG;DIVINOPOLIS;60 a 69 anos;1
13;MG;ESMERALDAS;40 a 59 anos;1
13;MG;ESTRELA DO SUL;0 a 06 meses;1
13;MG;FAMA;70 anos e mais;2
13;MG;FORMIGA;70 anos e mais;1
13;MG;FORTALEZA DE MINAS;40 a 59 anos;1
13;MG;GALILEIA;16 a 19 anos;1
13;MG;GALILEIA;20 a 39 anos;3
13;MG;GUANHAES;20 a 39 anos;1
13;MG;GUAXUPE;20 a 39 anos;1
13;MG;GUAXUPE;40 a 59 anos;4
13;MG;GUAXUPE;60 a 69 anos;3
13;MG;GUAXUPE;70 anos e mais;1
13;MG;IBIRITE;60 a 69 anos;1
13;MG;INCONFIDENTES;16 a 19 anos;1
13;MG;INCONFIDENTES;70 anos e mais;1
13;MG;IPATINGA;40 a 59 anos;1
13;MG;ITABIRA;60 a 69 anos;1
13;MG;ITABIRITO;20 a 39 anos;1
13;MG;ITAJUBA;40 a 59 anos;1
13;MG;ITAJUBA;70 anos e mais;1
13;MG;ITAMARANDIBA;70 anos e mais;1
13;MG;ITAMONTE;20 a 39 anos;1
13;MG;ITANHANDU;20 a 39 anos;1
13;MG;ITAPECERICA;60 a 69 anos;1
13;MG;ITAUNA;20 a 39 anos;1
13;MG;ITUIUTABA;20 a 39 anos;2
13;MG;ITUIUTABA;40 a 59 anos;3
13;MG;ITUIUTABA;70 anos e mais;1
13;MG;ITURAMA;20 a 39 anos;1
13;MG;ITURAMA;40 a 59 anos;2
13;MG;ITURAMA;70 anos e mais;1
13;MG;JEQUITINHONHA;60 a 69 anos;1
13;MG;JESUANIA;40 a 59 anos;1
